Date;ER;DD;dflows;LER;dLER;dPoil;dDate;match
10.09.2008;25.5814;0.134372514;0.001080539;3.241865525;1.445026503;-4.41880634;5;2993
15.09.2008;25.7013;0.135415079;0.00165512;3.246541574;0.467604937;-4.729037977;5;2998
20.09.2008;25.4863;0.134913803;-0.000690099;3.238141053;-0.840052139;-3.75732419;5;3003
25.09.2008;25.0703;0.135136324;0.000944122;3.221683879;-1.64571743;11.62047931;5;3008
01.10.2008;25.3718;0.136190351;-0.001274912;3.233638321;1.195444244;-8.767946002;6;3014
05.10.2008;25.8993;0.136823942;-0.00190183;3.254215941;2.057762028;-5.088817183;4;3018
10.10.2008;26.0695;0.138260624;-0.000219826;3.260766049;0.655010732;-8.484532592;5;3023
15.10.2008;26.0871;0.138475065;-0.001596053;3.261440939;0.067489064;-8.522040811;5;3028
20.10.2008;26.2505;0.143664232;0.003112296;3.267685036;0.62440972;-12.68093803;5;3033
25.10.2008;27.0596;0.154705533;0.003479688;3.298041841;3.035680419;-1.510210992;5;3038
01.11.2008;27.0981;0.161808356;0.003970686;3.299463615;0.142177406;-6.673377658;7;3045
05.11.2008;27.0793;0.164054755;0.00249405;3.298769598;-0.069401635;3.106040695;4;3049
10.11.2008;27.0041;0.163734598;0.00059144;3.295988706;-0.278089205;-9.939624819;5;3054
15.11.2008;27.3386;0.1739949;0.009740432;3.308299623;1.231091663;-10.21597635;5;3059
20.11.2008;27.4413;0.179901077;0.003547219;3.312049178;0.374955487;-5.961431785;5;3064
25.11.2008;27.6613;0.186486593;0.004230367;3.320034324;0.798514658;2.370844747;5;3069
01.12.2008;27.606;0.193325298;0.007234764;3.31803314;-0.200118401;-3.682407214;6;3075
05.12.2008;27.9576;0.202539366;0.00765444;3.330689077;1.265593637;-8.50320828;4;3079
10.12.2008;28.0029;0.208324318;0.006167766;3.332308076;0.161899947;-9.720565521;5;3084
15.12.2008;27.8077;0.211451774;0.0068457;3.325312961;-0.699511548;6.356369362;5;3089
20.12.2008;27.7351;0.223036667;0.014493281;3.322698759;-0.261420171;-5.305834438;5;3094
25.12.2008;28.6119;0.232843435;0.003455271;3.353822715;3.112395615;-15.4109211;5;3099
01.01.2009;29.3916;0.25987899;0.02974891;3.380708919;2.688620403;3.899739917;7;3106
15.01.2009;31.5616;0.275175678;-0.003893271;3.451941192;7.123227254;16.55712179;14;3120
20.01.2009;32.9085;0.297140844;0.014284858;3.493730983;4.178979129;2.684254987;5;3125
25.01.2009;32.8926;0.30470466;0.007190208;3.493247708;-0.048327461;-2.330021531;5;3130
01.02.2009;35.4146;0.332163706;0.010968444;3.567124164;7.387645603;1.659886152;7;3137
05.02.2009;36.0135;0.340569043;0.004956963;3.583893868;1.676970367;1.267152078;4;3141
10.02.2009;36.1258;0.341144201;0.00178268;3.587007292;0.311342335;7.813895247;5;3146
15.02.2009;34.5578;0.322193886;-0.00545111;3.542633285;-4.437400701;0;5;3151
20.02.2009;36.091;0.334701032;0.00238409;3.586043527;4.341024228;-10.88247632;5;3156
25.02.2009;36.0254;0.333563212;-0.0025777;3.584224245;-0.181928155;-5.283516135;5;3161
01.03.2009;35.7205;0.332732267;0.002213865;3.575724754;-0.849949155;11.66209205;4;3165
05.03.2009;36.2284;0.336023052;-0.000172787;3.589843342;1.411858796;2.017169909;4;3169
10.03.2009;35.7374;0.329799999;0.000354558;3.576197759;-1.364558217;-3.354982503;5;3174
15.03.2009;34.8316;0.324459422;0.003203532;3.550525021;-2.567273873;-5.442892778;5;3179
20.03.2009;33.8222;0.322427106;0.005671987;3.521117392;-2.940762911;12.96425895;5;3184
25.03.2009;33.2726;0.318932974;-0.000147707;3.504734235;-1.638315616;6.625472407;5;3189
01.04.2009;33.9032;0.322343568;-0.003265104;3.523509405;1.877516975;-10.66170422;7;3196
05.04.2009;33.4095;0.316405693;0.001474527;3.508840291;-1.466911453;9.820294303;4;3200
10.04.2009;33.5334;0.314779077;-0.001877375;3.512541957;0.370166639;2.790337978;5;3205
15.04.2009;33.3887;0.311294687;-0.001551345;3.508217519;-0.432443768;-0.517292082;5;3210
20.04.2009;33.4677;0.3084327;-0.002491331;3.510580795;0.236327522;-0.076863955;5;3215
25.04.2009;33.4187;0.309622649;0.002237949;3.509115624;-0.146517106;-7.440376014;5;3220
01.05.2009;32.974;0.308531472;0.001814881;3.495719372;-1.339625141;4.078057722;6;3226
05.05.2009;32.9672;0.307784801;-0.000907481;3.495513128;-0.020624435;5.718050328;4;3230
10.05.2009;32.5534;0.30038401;0.000641642;3.482881818;-1.26313099;6.135329974;5;3235
15.05.2009;32.1677;0.29739384;-0.000870006;3.470962844;-1.191897437;-0.673283904;5;3240
20.05.2009;31.9498;0.296461227;0.001707753;3.464165921;-0.679692249;1.534827695;5;3245
25.05.2009;31.1998;0.290980021;0.000878496;3.440411685;-2.375423648;2.72854088;5;3250
01.06.2009;30.9843;0.291489772;0.001509648;3.433480625;-0.693105996;10.16398034;7;3257
05.06.2009;30.8767;0.287384824;-0.000806806;3.430001854;-0.347877042;4.071118506;4;3261
10.06.2009;31.2637;0.287376153;-0.002071092;3.44245768;1.245582595;1.844584579;5;3266
15.06.2009;30.9124;0.284036138;0.002670596;3.431157398;-1.130028221;2.407682941;5;3271
20.06.2009;31.1541;0.284106668;-0.001262601;3.438945858;0.778845985;-0.938974035;5;3276
25.06.2009;31.1365;0.287657979;0.003530861;3.438380764;-0.05650933;-2.152795702;5;3281
01.07.2009;31.0385;0.287216102;0.000991903;3.435228369;-0.315239505;-0.527164788;6;3287
05.07.2009;31.2481;0.284325418;-0.001898235;3.441958574;0.673020493;-3.541647702;4;3291
10.07.2009;31.8878;0.285436781;-0.00307926;3.462223491;2.026491716;-10.52929115;5;3296
15.07.2009;32.5072;0.293273376;0.005732829;3.481461603;1.923811176;2.189807518;5;3301
20.07.2009;31.7837;0.286083904;-0.001986591;3.45895358;-2.25080235;4.935689697;5;3306
25.07.2009;31.1372;0.284225543;0.002228091;3.438403246;-2.05503339;6.872004023;5;3311
01.08.2009;31.1533;0.291287863;0.007292825;3.438920179;0.051693277;1.11047313;7;3318
05.08.2009;31.0484;0.288510299;-0.001952354;3.435547277;-0.337290137;7.013529723;4;3322
10.08.2009;31.5473;0.289375033;-0.000261574;3.451488007;1.594072962;0.526921438;5;3327
15.08.2009;31.7226;0.290498475;0.003291208;3.457029361;0.554135374;-0.608233273;5;3332
20.08.2009;31.9191;0.290442384;-0.004226068;3.463204577;0.617521607;-1.296327084;5;3337
25.08.2009;31.5544;0.292397782;0.005354171;3.45171304;-1.149153626;2.079585646;5;3342
01.09.2009;31.8397;0.294865444;-0.002172733;3.460713939;0.900089839;-7.42528472;7;3349
05.09.2009;31.6062;0.29302878;0.003703748;3.453353304;-0.736063494;-3.299268315;4;3353
10.09.2009;31.1452;0.291906689;0.002045043;3.43866014;-1.469316362;4.365714509;5;3358
15.09.2009;30.8617;0.288073103;-0.000537888;3.429515933;-0.914420735;-4.171234681;5;3363
20.09.2009;30.3744;0.285726328;0.002935613;3.413600148;-1.591578453;6.718782585;5;3368
25.09.2009;30.0678;0.285088658;0.000553127;3.403454832;-1.014531668;-9.630284673;5;3373
01.10.2009;30.0087;0.286604144;0.00170773;3.40148734;-0.196749208;1.269033161;6;3379
05.10.2009;30.124;0.285025573;-0.001351146;3.405322196;0.383485662;1.027820415;4;3383
10.10.2009;29.609;0.279024197;0.001972995;3.388078369;-1.724382707;2.919374547;5;3388
15.10.2009;29.4651;0.27813706;-0.000240473;3.383206512;-0.487185703;5.249018262;5;3393
20.10.2009;29.3553;0.277462565;0.000580624;3.379473109;-0.373340295;5.000366051;5;3398
25.10.2009;29.0003;0.273784239;0.00010582;3.367306175;-1.216693443;3.242405682;5;3403
01.11.2009;29.0488;0.274146195;-0.000486795;3.368977174;0.167099959;-1.517323697;7;3410
05.11.2009;29.2337;0.273681459;-0.001134047;3.375322153;0.634497904;1.32571605;4;3414
10.11.2009;28.8497;0.271775653;0.00290144;3.362099594;-1.32225591;-1.32571605;5;3419
15.11.2009;28.8345;0.266609455;-0.001862906;3.361572587;-0.052700741;-2.625511797;5;3424
20.11.2009;28.7459;0.265568408;-0.000645677;3.358495148;-0.30774385;1.675169424;5;3429
25.11.2009;28.8481;2.66E-01;0.00000878;3.362044133;0.354898452;-1.44930073;5;3434
01.12.2009;29.0687;0.272246294;0.006582158;3.369661994;0.761786103;3.161182763;6;3440
05.12.2009;29.1979;0.26668116;-0.003301661;3.374096789;0.443479495;-0.012859256;4;3444
10.12.2009;30.7562;0.270608054;-0.008912161;3.4260916;5.199481107;-5.457460877;5;3449
15.12.2009;30.0481;0.267168435;0.004987903;3.402799431;-2.329216892;-3.370019227;5;3454
20.12.2009;30.7187;0.265697249;-0.00480319;3.42487159;2.207215865;0.126342405;5;3459
25.12.2009;29.9292;0.261010425;0.004473284;3.398834592;-2.60369972;5.287033304;5;3464
01.01.2010;30.1851;0.256686678;-0.000866561;3.407348425;0.851383267;3.606819814;7;3471
15.01.2010;29.4299;0.255259723;0.002832899;3.382011164;-2.53372608;-0.385802948;14;3485
20.01.2010;29.5184;0.25356652;-0.002250905;3.385013798;0.300263338;-3.181104673;5;3490
25.01.2010;29.7458;0.252132758;-0.002719384;3.392687946;0.767414783;-3.313128397;5;3495
01.02.2010;30.4312;0.255253568;-0.00082371;3.415468398;2.278045234;-2.126113575;7;3502
05.02.2010;30.0054;0.250347279;-0.001229504;3.401377365;-1.409103244;0.1403509;4;3506
10.02.2010;30.3735;0.250304441;-0.00113719;3.413570518;1.219315226;-1.270306426;5;3511
15.02.2010;30.1595;0.245224784;-0.001259862;3.406499965;-0.707055297;1.536431662;5;3516
20.02.2010;30.151;0.241726458;-0.001181038;3.40621809;-0.028187463;6.917003675;5;3521
25.02.2010;30.0309;0.242468006;-0.000117492;3.402226852;-0.399123854;0.507780533;5;3526
01.03.2010;29.9484;0.241563857;0.000716443;3.399475901;-0.275095081;-0.8346423;4;3530
05.03.2010;29.8217;0.2388516;-0.000632938;3.395236316;-0.423958433;1.971018165;4;3534
10.03.2010;29.7499;0.237732629;0.000369983;3.392825771;-0.241054579;1.136303321;5;3539
15.03.2010;29.3897;2.33E-01;0.0000659;3.380644273;-1.218149782;0.771423364;5;3544
20.03.2010;29.2565;0.229999093;-0.001554691;3.376101771;-0.454250161;0.890455498;5;3549
25.03.2010;29.5764;0.23076128;-0.00255203;3.386976746;1.087497481;-2.605763421;5;3554
01.04.2010;29.4956;0.229892978;0.000104802;3.3842411;-0.273564634;2.95476041;7;3561
05.04.2010;29.2194;0.227680482;0.001266757;3.374832872;-0.940822745;2.773183849;4;3565
10.04.2010;29.3232;0.22300925;-0.002367895;3.378379012;0.354613935;0;5;3570
15.04.2010;29.0444;0.22180768;0.001084929;3.368825694;-0.955331795;3.776273911;5;3575
20.04.2010;29.1969;0.220450604;-0.002006083;3.374062539;0.523684562;-3.221119214;5;3580
25.04.2010;29.2743;0.219213736;-0.001303262;3.376709998;0.264745876;1.777347437;5;3585
01.05.2010;29.1537;0.218336359;0.0010178;3.372581834;-0.41281636;2.613917783;6;3591
05.05.2010;29.2982;0.217796745;-0.001739741;3.377526081;0.494424627;-1.660801195;4;3595
10.05.2010;30.7193;0.21889108;-0.004946498;3.424891122;4.736504087;-11.01997292;5;3600
15.05.2010;30.0575;0.210493038;-0.003710202;3.403112214;-2.177890769;3.759503616;5;3605
20.05.2010;30.6953;0.211216073;-0.003871343;3.424109548;2.099733454;-9.990452322;5;3610
25.05.2010;30.8754;0.215344672;0.004167587;3.42995975;0.585020192;-3.16678993;5;3615
01.06.2010;30.74;0.211216118;-0.004632397;3.425564738;-0.439501222;4.740755877;7;3622
05.06.2010;31.0685;0.210192403;0.000129208;3.436194444;1.062970605;0.1642486;4;3626
10.06.2010;31.7302;0.211302686;-0.002953588;3.457268909;2.10744646;0.76294648;5;3631
15.06.2010;31.4471;0.208776333;0.001962247;3.448306769;-0.896213972;1.922231375;5;3636
20.06.2010;30.884;0.207271438;0.002550146;3.43023825;-1.806851859;3.158226189;5;3641
25.06.2010;31.0149;0.207363357;-0.001560282;3.434467734;0.422948373;-3.078375239;5;3646
01.07.2010;31.2554;2.08E-01;-0.0000738;3.442192161;0.772442708;-0.306442182;6;3652
05.07.2010;31.1942;0.208099383;0.002035252;3.44023218;-0.195998116;-4.349993873;4;3656
10.07.2010;30.7953;0.205222157;0.00236474;3.427362081;-1.287009917;3.841631574;5;3661
15.07.2010;30.539;0.204328809;0.000462127;3.419004555;-0.835752562;2.738447461;5;3666
20.07.2010;30.5739;0.203500452;-0.000384337;3.420146704;0.114214851;-0.444677688;5;3671
25.07.2010;30.3839;0.202717913;0.000718293;3.413912863;-0.623384096;1.68966848;5;3676
01.08.2010;30.1869;0.204094449;0.002181352;3.407408055;-0.650480742;1.293314653;7;3683
05.08.2010;29.7958;0.202727982;0.001718891;3.394367444;-1.304061146;6.358386713;4;3687
10.08.2010;29.8186;0.201141885;-0.0007407;3.39513236;0.07649159;-2.686186917;5;3692
15.08.2010;30.4199;0.199699533;-0.002450041;3.415097;1.996463964;-6.210505241;5;3697
20.08.2010;30.4636;0.199728631;-0.001218267;3.416532528;0.143552876;-2.363614358;5;3702
25.08.2010;30.7559;0.200225227;-0.001706943;3.426081846;0.95493175;-5.818072388;5;3707
01.09.2010;30.8669;0.201983948;0.000529883;3.429684412;0.360256658;6.709332029;7;3714
05.09.2010;30.6922;0.201143477;0.002140731;3.424008551;-0.56758617;-0.771075344;4;3718
10.09.2010;30.8801;0.201165332;-0.00079834;3.430111963;0.610341284;3.848642521;5;3723
15.09.2010;30.7049;0.199422293;0.000314194;3.424422251;-0.568971252;1.301370752;5;3728
20.09.2010;31.0826;0.202766167;0.002378227;3.436648177;1.222592611;-1.868017471;5;3733
25.09.2010;30.948;0.204115777;0.00245689;3.432308377;-0.43398004;0.335224656;5;3738
01.10.2010;30.5126;0.203460734;0.000973179;3.418139713;-1.416866363;3.887906049;6;3744
05.10.2010;30.496;0.20388078;0.001633521;3.417595527;-0.054418559;3.228247932;4;3748
10.10.2010;29.9086;0.200362119;0.001688775;3.398146064;-1.944946301;0.299240154;5;3753
15.10.2010;29.9315;0.201125947;0.001755158;3.398911438;0.076537309;-0.143523527;5;3758
20.10.2010;30.4151;0.203080274;-0.000812973;3.414939196;1.602775807;-2.95157152;5;3763
25.10.2010;30.4977;2.02E-01;0.0000292;3.417651271;0.271207532;-0.457157774;5;3768
01.11.2010;30.7821;2.05E-01;0.0000466;3.426933352;0.928208127;2.107662874;7;3775
05.11.2010;30.7709;0.203636118;0.00137187;3.426569438;-0.036391403;5.151759323;4;3779
10.11.2010;30.8612;0.203988038;-0.001136595;3.429499731;0.293029329;1.258885932;5;3784
15.11.2010;30.8414;0.200190219;-0.001894793;3.428857943;-0.064178821;-2.138012473;5;3789
20.11.2010;30.949;0.201009909;0.000990223;3.432340688;0.348274518;-2.792194117;5;3794
25.11.2010;31.2929;0.201140035;-0.002308188;3.443391235;1.105054632;0.986752345;5;3799
01.12.2010;31.3335;0.200527167;-0.001327709;3.444687813;0.129657798;1.747332642;6;3805
05.12.2010;31.2641;0.197425416;0.000282981;3.442470474;-0.221733831;3.820522804;4;3809
10.12.2010;30.9831;0.19747106;0.001611487;3.433441895;-0.902857988;0.624653453;5;3814
15.12.2010;30.7447;0.19464595;-0.000427854;3.425717622;-0.772427287;0.775369414;5;3819
20.12.2010;30.6682;0.193406428;0.000194434;3.423226287;-0.249133454;0.528228366;5;3824
25.12.2010;30.5778;0.189240923;-0.000583466;3.420274255;-0.295203166;2.728327723;5;3829
01.01.2011;30.3505;0.195449638;0.013576501;3.412812992;-0.746126363;-1.214220043;7;3836
15.01.2011;29.954;0.193148796;-0.002322909;3.399662872;-1.315012026;5.632924134;14;3850
20.01.2011;29.8252;0.193904787;0.001202444;3.395353674;-0.430919782;0.570614958;5;3855
25.01.2011;29.8516;0.195673416;0.001653337;3.39623844;0.0884766;-1.70103497;5;3860
01.02.2011;29.8018;0.19579714;0.001582692;3.394568794;-0.166964537;2.258308817;7;3867
05.02.2011;29.4136;0.195339358;0.003612939;3.381457152;-1.311164195;2.711219589;4;3871
10.02.2011;29.301;0.193601923;-0.001444562;3.377621645;-0.383550729;-1.516006245;5;3876
15.02.2011;29.2583;1.92E-01;0.0000652;3.376163294;-0.145835102;2.912445128;5;3881
20.02.2011;29.2585;0.191515254;0.000415926;3.37617013;0.000683564;0.319504556;5;3886
25.02.2011;29.1611;0.192222652;0.000902303;3.372835629;-0.333450042;9.632025872;5;3891
01.03.2011;28.9028;0.193341267;0.003573719;3.363938476;-0.88971531;-1.450197844;4;3895
05.03.2011;28.188;0.187852332;-0.000517657;3.338896355;-2.504212077;1.896920437;4;3899
10.03.2011;28.2945;0.187664546;-0.000667673;3.342667439;0.377108401;0.67070501;5;3904
15.03.2011;28.664;0.188117774;-0.00078147;3.35564198;1.297454053;-1.963769602;5;3909
20.03.2011;28.4763;0.188179303;0.001988992;3.349072162;-0.656981763;1.083090762;5;3914
25.03.2011;28.4015;0.188566745;-0.000411571;3.346441961;-0.26302017;1.07148549;5;3919
01.04.2011;28.5162;0.190105741;0.001472687;3.350472347;0.403038616;1.316997732;7;3926
05.04.2011;28.2277;0.188575504;0.000599446;3.340303765;-1.01685815;2.64139233;4;3930
10.04.2011;28.1211;0.186091831;0.000691818;3.336520184;-0.378358109;2.329611053;5;3935
15.04.2011;28.1886;0.186428894;-0.000001791;3.338917641;0.239745665;-0.130271961;5;3940
20.04.2011;28.4213;0.186234158;-0.001982289;3.347138864;0.822122317;-1.138936479;5;3945
25.04.2011;27.9396;0.185860379;0.002771084;3.330045037;-1.709382672;1.869518509;5;3950
01.05.2011;27.5022;0.185652461;0.003922441;3.314266001;-1.577903586;2.357940039;6;3956
05.05.2011;27.3675;0.18414831;-0.001830266;3.309356178;-0.490982348;-4.062781689;4;3960
10.05.2011;27.6635;0.182571909;-0.001857082;3.320113855;1.075767675;-7.108119967;5;3965
15.05.2011;27.8497;0.181039949;-0.001794875;3.326822194;0.670833958;-0.300778712;5;3970
20.05.2011;27.9608;0.18234193;0.000346505;3.330803529;0.398133494;0.29194518;5;3975
25.05.2011;28.437;0.183617024;-0.002441711;3.347691114;1.688758488;-0.602518215;5;3980
01.06.2011;27.9805;0.184922807;0.004693567;3.331507839;-1.618327515;4.05802305;7;3987
05.06.2011;27.8751;0.182400829;-0.000149043;3.327733817;-0.377402177;-2.488464332;4;3991
10.06.2011;27.7033;0.181522132;0.000747633;3.32155154;-0.618227755;4.824841849;5;3996
15.06.2011;27.8984;0.180433329;-0.001657198;3.32856934;0.701779984;0.332917494;5;4001
20.06.2011;28.1778;0.18044176;-0.001449474;3.338534434;0.996509436;-5.648902235;5;4006
25.06.2011;28.1655;0.180962707;0.000765504;3.338097825;-0.043660915;-4.928703456;5;4011
01.07.2011;27.8726;0.181475184;0.003067799;3.327644127;-1.04536973;3.127812026;6;4017
05.07.2011;27.8037;0.180590196;-0.000681019;3.325169105;-0.247502205;-1.706356573;4;4021
10.07.2011;27.888;0.178242053;-0.000974023;3.328196489;0.302738341;6.674424554;5;4026
15.07.2011;28.061;0.178324099;-0.000510851;3.334380712;0.618422318;-0.017037226;5;4031
20.07.2011;28.1505;0.178072981;-0.000671921;3.337565116;0.318440446;0.679235079;5;4036
25.07.2011;27.7169;0.17647008;0.00118629;3.322042335;-1.552278096;0.683057005;5;4041
01.08.2011;27.6796;0.177773958;0.001049105;3.32069568;-0.134665568;-2.605289529;7;4048
05.08.2011;27.8432;0.177418516;-0.001340873;3.326588771;0.589309161;-5.050819223;4;4052
10.08.2011;29.4166;0.182151706;-0.004008175;3.381559141;5.497036946;-6.165150526;5;4057
15.08.2011;29.4452;0.184255033;0.004255821;3.382530909;0.097176784;4.287720045;5;4062
20.08.2011;29.2709;0.182306295;-0.000968543;3.376593848;-0.593706026;0.175495358;5;4067
25.08.2011;28.9037;0.184257185;0.00338403;3.363969615;-1.262423383;3.223595961;5;4072
01.09.2011;28.9278;0.185956806;0.001128879;3.36480307;0.083345586;4.002460762;7;4079
05.09.2011;29.0604;0.184136639;-0.002556135;3.369376423;0.45733522;-0.481928644;4;4083
10.09.2011;29.6904;0.183758401;-0.002665925;3.390823761;2.144733856;1.76995771;5;4088
15.09.2011;30.3643;0.18499695;-0.002549389;3.413267576;2.244381499;-4.232749199;5;4093
20.09.2011;30.868;0.187867886;0.000646918;3.429720049;1.645247237;-0.185848985;5;4098
25.09.2011;32.1083;0.194645294;0.000929818;3.469114564;3.93945151;-3.314125906;5;4103
01.10.2011;32.11;0.197037275;0.001176971;3.469167508;0.005294441;-1.969641556;6;4109
05.10.2011;32.6799;0.197913178;-0.00318308;3.48676021;1.759270191;-5.01732644;4;4113
10.10.2011;32.2005;0.194118849;0.001048526;3.47198198;-1.477822963;4.530525254;5;4118
15.10.2011;30.9905;0.190090888;0.003617475;3.433680706;-3.830127447;5.380047161;5;4123
20.10.2011;30.9257;0.190277459;-0.000700112;3.431587553;-0.209315248;-0.615496346;5;4128
25.10.2011;30.8255;0.192187803;0.003045381;3.42834227;-0.324528391;-0.080562149;5;4133
01.11.2011;30.1245;0.192885973;0.003558484;3.405338794;-2.300347536;-2.944328997;7;4140
05.11.2011;30.8438;0.19146055;-0.004163131;3.428935758;2.359696354;2.126089482;4;4144
10.11.2011;30.1033;0.191048432;0.003597786;3.4046348;-2.430095741;4.008499494;5;4149
15.11.2011;30.2921;0.189864618;-0.001560741;3.410886952;0.625215215;-2.387544288;5;4154
20.11.2011;30.919;0.18938998;-0.003034448;3.431370882;2.048392922;-2.993641639;5;4159
25.11.2011;31.4365;0.191529679;-0.00153658;3.447969638;1.659875654;-2.240004802;5;4164
01.12.2011;31.4001;0.19439991;0.003488608;3.446811078;-0.115856059;4.02714358;6;4170
05.12.2011;30.8099;0.189887182;-0.000900585;3.427836067;-1.897501072;-1.476409228;4;4174
10.12.2011;31.5691;0.189372618;-0.002526339;3.452178794;2.434272718;-1.248753717;5;4179
15.12.2011;31.7655;0.189470431;-0.000391055;3.458380795;0.62020011;-2.346450257;5;4184
20.12.2011;32.0323;0.18833327;-0.002234865;3.466744769;0.836397353;-1.112866386;5;4189
25.12.2011;31.2575;0.184398608;0.002879041;3.442259347;-2.448542134;4.149895328;5;4194
01.01.2012;32.1961;0.176110407;-0.009861096;3.471845327;2.958597982;-1.936411087;7;4201
10.01.2012;32.1961;0.187795872;0.010585445;3.471845327;0;3.836036489;9;4210
15.01.2012;31.583;0.184348952;0.000711639;3.452619001;-1.922632605;1.696166356;5;4215
20.01.2012;31.4777;0.184902093;0.00046111;3.449279359;-0.333964253;-3.083251738;5;4220
25.01.2012;30.8752;0.185059199;0.003509766;3.429953273;-1.932608596;-1.064620922;5;4225
01.02.2012;30.3131;0.174229368;-0.009470885;3.411579962;-1.837331034;1.719764302;7;4232
05.02.2012;30.2385;0.182560807;0.012889312;3.409115947;-0.246401541;0.632856285;4;4236
10.02.2012;29.6795;0.181619987;0.001660448;3.390456572;-1.865937511;6.489894644;5;4241
15.02.2012;30.0868;0.181454998;-0.000813595;3.404086537;1.362996557;-0.084495147;5;4246
20.02.2012;29.9982;0.181087712;0.000576598;3.40113738;-0.29491575;2.000150365;5;4251
25.02.2012;29.449;0.181558886;0.003624214;3.382659954;-1.84774262;3.13213761;5;4256
01.03.2012;29.0253;0.170833588;-0.010935963;3.368167863;-1.449209022;-1.864213494;5;4261
05.03.2012;29.296;0.181938581;0.012797165;3.377450988;0.928312448;2.982168123;4;4265
10.03.2012;29.6621;0.182126178;-0.000601034;3.389870137;1.24191487;1.599151806;5;4270
15.03.2012;29.5125;0.181779307;0.000680799;3.384813902;-0.505623422;-0.768812134;5;4275
20.03.2012;29.2224;0.180492067;0.000403017;3.374935538;-0.987836394;-0.965426506;5;4280
25.03.2012;29.4038;0.181688905;0.000393366;3.381123918;0.618837922;-2.634593468;5;4285
01.04.2012;29.3282;0.174426856;-0.008989197;3.37854951;-0.25744072;0.602313395;7;4292
05.04.2012;29.4285;0.182522663;0.010426101;3.381963593;0.341408205;-0.154302219;4;4296
10.04.2012;29.6358;0.181094255;-0.001866042;3.38898309;0.701949744;0.437921388;5;4301
15.04.2012;29.4711;0.179662216;0.001456649;3.383410122;-0.557296784;-2.46582225;5;4306
20.04.2012;29.5122;1.80E-01;-0.0000379;3.384803737;0.139361503;-3.005656233;5;4311
25.04.2012;29.4549;0.180769732;0.000230069;3.38286028;-0.194345722;0.63048688;5;4316
01.05.2012;29.3627;0.171459181;-0.009536683;3.379725161;-0.313511859;0.778345723;6;4322
05.05.2012;29.5937;0.179570213;0.009388092;3.387561501;0.783633947;-2.344823293;4;4326
10.05.2012;29.8075;0.180612801;0.000394475;3.39476004;0.719853886;-3.529778208;5;4331
15.05.2012;30.2652;0.180109746;-0.002374571;3.409998538;1.523849792;-0.987972829;5;4336
20.05.2012;31.3921;0.184079471;-0.001014545;3.446556269;3.655773129;-1.344863523;5;4341
25.05.2012;31.6247;0.185141207;-0.001528079;3.453938461;0.738219193;-1.949163367;5;4346
01.06.2012;32.9173;0.181449858;-0.01256377;3.493998355;4.00598946;-3.165241022;7;4353
05.06.2012;34.0395;0.194720907;0.011340527;3.527521615;3.352325956;-6.073294657;4;4357
10.06.2012;32.5862;0.186785117;0.002322641;3.483888886;-4.363272913;2.335916919;5;4362
15.06.2012;32.5766;0.187644067;0.000164556;3.483594239;-0.029464664;-3.654164639;5;4367
20.06.2012;32.5315;0.185946317;-0.001802719;3.482208851;-0.138538852;-1.377892364;5;4372
25.06.2012;33.5191;0.191253993;0.001078546;3.512115426;2.990657491;-6.42442613;5;4377
01.07.2012;32.8169;0.180953631;-0.008029531;3.490943627;-2.117179901;1.997403289;6;4383
05.07.2012;32.2065;0.188888398;0.012646603;3.472168296;-1.877533107;9.299031796;4;4387
10.07.2012;32.9907;0.187563826;-0.004679224;3.496225704;2.405740803;0.050042537;5;4392
15.07.2012;32.659;0.185711262;0.001430037;3.486120469;-1.010523499;-0.763362486;5;4397
20.07.2012;32.0764;0.186281224;0.002775839;3.468120557;-1.799991133;8.324850873;5;4402
25.07.2012;32.6324;0.186663666;-0.003597304;3.48530566;1.71851026;-3.993717719;5;4407
01.08.2012;32.2058;0.179969609;-0.006466366;3.472146561;-1.315909929;2.253078601;7;4414
05.08.2012;32.5361;0.189012864;0.010873994;3.482350242;1.020368157;1.517735711;4;4418
10.08.2012;31.4807;0.187306889;0.004065449;3.44937466;-3.297558248;5.402317714;5;4423
15.08.2012;31.7739;0.187469486;-0.000493055;3.458645198;0.927053842;0.33418376;5;4428
20.08.2012;31.8469;1.87E-01;-0.0000338;3.460940046;0.229484798;1.134887781;5;4433
25.08.2012;31.8099;0.189157086;0.001213372;3.459777562;-0.116248395;1.934296284;5;4438
01.09.2012;32.5669;0.184112612;-0.010809461;3.483296435;2.351887305;-4.501695961;7;4445
05.09.2012;32.1995;0.194436836;0.014007313;3.471950924;-1.134551067;2.37624487;4;4449
10.09.2012;32.0142;0.192358247;-0.000213049;3.466179554;-0.577137011;-1.172264321;5;4454
15.09.2012;30.8181;0.190329612;0.006078426;3.42810218;-3.807737466;2.055463412;5;4459
20.09.2012;30.8634;0.190321409;-0.001687229;3.429571016;0.146883614;-6.693218827;5;4464
25.09.2012;31.2513;0.191814031;-0.001081918;3.442060975;1.248995947;0.652306048;5;4469
01.10.2012;30.9169;0.181103319;-0.010151915;3.43130296;-1.075801536;1.958713328;6;4475
05.10.2012;31.121;0.19174829;0.011623559;3.437882832;0.657987251;-0.793368749;4;4479
10.10.2012;31.0994;1.91E-01;-0.0000656;3.437188526;-0.069430608;3.416702452;5;4484
