Date,NER,ND,match,match2
27.03.2007,-0.0000221,0.000225756,2459,479
28.03.2007,-0.000296549,0.0000247,2460,479
29.03.2007,0.0000079,0.0000755,2461,479
30.03.2007,-0.000111951,0.0000938,2462,479
02.04.2007,-0.000132952,-0.000038,2465,480
03.04.2007,-0.000134882,-0.0000026,2466,480
04.04.2007,-0.0000742,0.000224006,2467,480
05.04.2007,0.0000939,0.00000932,2468,481
06.04.2007,0.0000673,-0.000111988,2469,481
09.04.2007,-0.0000045,0.0000648,2472,481
10.04.2007,-0.0000868,-0.000196664,2473,482
11.04.2007,0.0000897,0.000023,2474,482
12.04.2007,0.00000283,-0.0000272,2475,482
13.04.2007,-0.000262602,0.00000783,2476,482
16.04.2007,0.000111982,0.0000677,2479,483
17.04.2007,-0.0000948,-0.0000872,2480,483
18.04.2007,0.0000705,0.000172644,2481,483
19.04.2007,-0.000229565,0.0000154,2482,483
20.04.2007,-0.000366816,-0.0000287,2483,484
23.04.2007,-0.000114983,0.0000951,2486,484
24.04.2007,-0.0000865,-0.0000433,2487,484
25.04.2007,-0.000229501,0.0000112,2488,485
26.04.2007,0.000072,0.0000514,2489,485
27.04.2007,-0.000247319,-0.00012183,2490,485
28.04.2007,-0.000239192,0.0000663,2491,485
02.05.2007,0.0000539,0.0000662,2495,486
03.05.2007,0.000045,0.0000321,2496,486
04.05.2007,-0.000210616,-0.000270643,2497,486
07.05.2007,-0.0000663,0.0000225,2500,487
08.05.2007,0.00026781,0.000215687,2501,487
10.05.2007,-0.0000251,-0.000132622,2503,488
11.05.2007,-0.0000857,-0.0000383,2504,488
14.05.2007,-0.000135071,0.0000707,2507,488
15.05.2007,-0.0000944,-0.0000624,2508,489
16.05.2007,-0.000285026,-0.00011464,2509,489
17.05.2007,0.00012202,-0.0000154,2510,489
18.05.2007,0.0000895,0.0000853,2511,489
21.05.2007,0.0000054,0.000246488,2514,490
22.05.2007,0.00000375,0.00000558,2515,490
23.05.2007,-0.0000652,-0.000083,2516,490
24.05.2007,-0.000179566,0.000113466,2517,490
25.05.2007,-0.0003798,0.000138463,2518,491
28.05.2007,-0.000216214,0.0000249,2521,491
29.05.2007,-0.00032975,0.0000498,2522,491
30.05.2007,-0.00027521,0.0000818,2523,491
31.05.2007,-0.000200348,-0.000140669,2524,491
01.06.2007,-0.0000539,0.000232248,2525,492
04.06.2007,0.0000108,0.000000829,2528,492
05.06.2007,-0.000354087,-0.000208421,2529,493
06.06.2007,-0.000107988,0.000142362,2530,493
07.06.2007,-0.0000713,-0.000137753,2531,493
08.06.2007,0.0000413,0.0000723,2532,493
09.06.2007,-0.000156124,0.000172871,2533,493
13.06.2007,-0.000000688,0.0000262,2537,494
14.06.2007,-0.000136531,-0.000375171,2538,494
15.06.2007,-0.0000302,-0.0000248,2539,495
18.06.2007,-0.000123138,-0.000204194,2542,495
19.06.2007,-0.0000923,0.0000645,2543,495
20.06.2007,-0.000164847,-0.000144,2544,496
21.06.2007,-0.00000206,-0.0000774,2545,496
22.06.2007,-0.000124971,0.0000139,2546,496
25.06.2007,-0.0000982,-0.0000421,2549,497
26.06.2007,-0.000190834,-0.000124841,2550,497
27.06.2007,-0.0000337,-0.000187768,2551,497
28.06.2007,-0.000413042,-0.0000146,2552,497
29.06.2007,-0.00000717,-0.0000385,2553,497
02.07.2007,-0.0000589,0.0000954,2556,498
03.07.2007,-0.000114303,-0.0000211,2557,498
04.07.2007,0.0000452,0.000124051,2558,498
05.07.2007,0.000113876,-0.0000447,2559,499
06.07.2007,-0.000159917,-0.000116525,2560,499
09.07.2007,0.000111799,-0.0000842,2563,499
10.07.2007,0.000136547,-0.000148003,2564,500
11.07.2007,-0.00018683,0.0000414,2565,500
12.07.2007,-0.000248444,-0.0002182,2566,500
13.07.2007,-0.0000994,-0.0000562,2567,500
16.07.2007,0.0000275,0.000034,2570,501
17.07.2007,-0.0000563,0.000101189,2571,501
18.07.2007,0.0000234,0.000158965,2572,501
19.07.2007,-0.00026086,-0.00000178,2573,501
20.07.2007,-0.0000929,0.0000194,2574,502
23.07.2007,-0.0000568,-0.000125334,2577,502
24.07.2007,-0.000119102,0.000069,2578,502
25.07.2007,-0.000161551,-0.00022471,2579,503
26.07.2007,-0.000315104,0.000108991,2580,503
27.07.2007,-0.000519599,0.000019,2581,503
30.07.2007,-0.0000289,-0.000151804,2584,503
31.07.2007,-0.0000956,-0.000193636,2585,503
01.08.2007,0.000000838,0.0000204,2586,504
02.08.2007,-0.00051129,-0.000123675,2587,504
03.08.2007,-0.000108024,-0.0000536,2588,504
06.08.2007,-0.000148454,-0.000145611,2591,505
07.08.2007,-0.000107545,0.0000074,2592,505
08.08.2007,-0.000105962,0.0000758,2593,505
09.08.2007,-0.000241599,-0.0000217,2594,505
10.08.2007,-0.0000341,-0.000000269,2595,506
13.08.2007,-0.000352583,-0.00018619,2598,506
14.08.2007,-0.000139965,-0.000263761,2599,506
15.08.2007,-0.000158655,0.000104537,2600,507
16.08.2007,-0.000266355,-0.000337533,2601,507
17.08.2007,-0.000453106,-0.00028057,2602,507
20.08.2007,-0.000282906,-0.000333193,2605,508
21.08.2007,-0.000284277,0.0000212,2606,508
22.08.2007,-0.000166151,-0.0000257,2607,508
23.08.2007,-0.000442386,-0.000258706,2608,508
24.08.2007,-0.000150354,-0.0000778,2609,508
27.08.2007,-0.000274056,-0.000158421,2612,509
28.08.2007,-0.000143934,0.000195464,2613,509
29.08.2007,-0.000204318,-0.00075055,2614,509
30.08.2007,-0.00032942,-0.000270395,2615,509
31.08.2007,-0.000204274,-0.000208958,2616,509
03.09.2007,-0.000205373,-0.0000888,2619,510
04.09.2007,-0.000119745,-0.000120056,2620,510
05.09.2007,-0.0000507,-0.000241868,2621,511
06.09.2007,-0.000259709,-0.000146933,2622,511
07.09.2007,-0.000169566,0.000000504,2623,511
10.09.2007,-0.000471324,-0.000299847,2626,512
11.09.2007,-0.000313529,-0.000225397,2627,512
12.09.2007,-0.0000862,-0.000150582,2628,512
13.09.2007,-0.000362337,-0.000245663,2629,512
14.09.2007,-0.000202675,-0.000312775,2630,512
17.09.2007,-0.000274211,-0.00045087,2633,513
18.09.2007,-0.000345507,-0.000142079,2634,513
19.09.2007,-0.000233368,-0.000216251,2635,513
20.09.2007,0.0000588,-0.000268633,2636,514
24.09.2007,-0.0000215,-0.0000735,2640,514
25.09.2007,-0.000281702,-0.000216385,2641,515
26.09.2007,0.0000417,0.0000366,2642,515
27.09.2007,-0.0000143,-0.000226948,2643,515
28.09.2007,-0.000121276,-0.000196731,2644,515
01.10.2007,-0.0000329,-0.000190077,2647,516
02.10.2007,-0.000146802,-0.000105703,2648,516
03.10.2007,-0.0000511,-0.000594195,2649,516
04.10.2007,-0.000262326,-0.0004674,2650,516
05.10.2007,-0.000279689,-0.000360812,2651,517
08.10.2007,-0.000253306,-0.000138044,2654,517
09.10.2007,0.000114617,-0.000228111,2655,517
10.10.2007,-0.0000111,-0.000290788,2656,518
11.10.2007,0.000104751,0.000296235,2657,518
12.10.2007,0.0000112,-0.0000366,2658,518
15.10.2007,-0.0000431,0.000123525,2661,519
16.10.2007,-0.0000914,-0.000137125,2662,519
17.10.2007,-0.000188593,-0.0000251,2663,519
18.10.2007,0.00000193,-0.000179715,2664,519
19.10.2007,-0.000132447,-0.000199524,2665,519
22.10.2007,-0.000143749,0.0000323,2668,520
23.10.2007,-0.0000892,0.000125438,2669,520
24.10.2007,0.0000719,-0.000324667,2670,520
25.10.2007,-0.000196088,-0.0000286,2671,521
26.10.2007,-0.0000378,0.0000333,2672,521
29.10.2007,-0.000147369,0.0000946,2675,521
30.10.2007,-0.000107047,0.000021,2676,521
31.10.2007,-0.000088,-0.000354399,2677,521
01.11.2007,0.0000492,-0.000141569,2678,522
02.11.2007,-0.000327683,-0.000297001,2679,522
06.11.2007,0.0000461,-0.0000463,2683,523
07.11.2007,-0.000212778,-0.0000936,2684,523
08.11.2007,-0.000295937,-0.000227535,2685,523
09.11.2007,-0.000122573,0.000105934,2686,523
12.11.2007,-0.000234581,-0.0000507,2689,524
13.11.2007,-0.000201968,0.0000533,2690,524
14.11.2007,-0.000112987,-0.0000146,2691,524
15.11.2007,0.000142621,0.000163056,2692,525
16.11.2007,-0.000203894,-0.00000282,2693,525
19.11.2007,-0.000303299,-0.000370857,2696,525
20.11.2007,-0.000106466,-0.000252803,2697,526
21.11.2007,-0.000133529,-0.000235386,2698,526
22.11.2007,-0.000217678,-0.000258604,2699,526
23.11.2007,-0.000315658,-0.000309728,2700,526
26.11.2007,-0.000130084,0.0000425,2703,527
27.11.2007,-0.00000369,-0.000167289,2704,527
28.11.2007,-0.000336284,-0.000432654,2705,527
29.11.2007,-0.000140999,-0.0000488,2706,527
30.11.2007,-0.000214071,-0.000079,2707,527
03.12.2007,0.0000527,-0.000154437,2710,528
04.12.2007,-0.00021076,-0.00014005,2711,528
05.12.2007,0.0000467,-0.000435557,2712,529
06.12.2007,-0.000188034,-0.0000586,2713,529
07.12.2007,0.000182309,-0.0000723,2714,529
10.12.2007,0.0000653,-0.0000781,2717,530
11.12.2007,0.000027,0.000180296,2718,530
12.12.2007,-0.0000798,-0.000169331,2719,530
13.12.2007,-0.000106989,-0.00014549,2720,530
14.12.2007,-0.000381209,-0.000113552,2721,530
17.12.2007,-0.000132476,-0.0000154,2724,531
18.12.2007,0.0000321,-0.000185152,2725,531
19.12.2007,-0.000163722,-0.000130676,2726,531
20.12.2007,-0.000298759,-0.000226348,2727,532
21.12.2007,-0.00019808,-0.000149405,2728,532
24.12.2007,-0.000147703,-0.000135734,2731,532
25.12.2007,-0.000137829,0.0000645,2732,533
26.12.2007,-0.0000747,-0.000430008,2733,533
27.12.2007,-0.0000642,0.0000705,2734,533
28.12.2007,-0.000105395,-0.0000167,2735,533
29.12.2007,0.0000741,0.000290266,2736,533
09.01.2008,-0.000104834,-0.000141131,2747,534
10.01.2008,-0.0000278,0.0000916,2748,535
11.01.2008,0.0000206,0.0000447,2749,535
14.01.2008,-0.000241328,-0.000229301,2752,535
15.01.2008,0.0000547,-0.000113384,2753,536
16.01.2008,-0.0000133,-0.0000175,2754,536
17.01.2008,-0.000419126,-0.000284045,2755,536
18.01.2008,-0.000366836,-0.0000785,2756,536
21.01.2008,-0.000173148,-0.0000854,2759,537
22.01.2008,-0.000381188,-0.000251567,2760,537
23.01.2008,-0.000428693,-0.0000421,2761,537
24.01.2008,-0.000238433,-0.000359089,2762,537
25.01.2008,-0.000142696,-0.000108494,2763,538
28.01.2008,-0.000109948,-0.0000377,2766,538
29.01.2008,-0.000257629,-0.000317083,2767,538
30.01.2008,0.00001,-0.000177071,2768,538
31.01.2008,-0.000307694,-0.00000476,2769,538
01.02.2008,-0.00048976,-0.000110344,2770,539
04.02.2008,-0.000115398,-0.000209429,2773,539
05.02.2008,-0.0000124,-0.000116501,2774,540
06.02.2008,-0.000250495,-0.000203846,2775,540
07.02.2008,-0.000195935,0.0001059,2776,540
08.02.2008,-0.000561534,-0.000287754,2777,540
11.02.2008,-0.0000345,-0.000100241,2780,541
12.02.2008,-0.000226999,-0.0000547,2781,541
13.02.2008,0.00000757,-0.0000475,2782,541
14.02.2008,0.0000128,0.0000854,2783,541
15.02.2008,-0.000161432,-0.000151961,2784,542
18.02.2008,-0.000138802,-0.0004385,2787,542
19.02.2008,-0.000065,-0.0000575,2788,542
20.02.2008,-0.0000615,0.0000535,2789,543
21.02.2008,-0.000190518,-0.0000281,2790,543
22.02.2008,-0.000144794,0.0000392,2791,543
26.02.2008,-0.0000727,-0.0000702,2795,544
27.02.2008,-0.000146907,-0.00000666,2796,544
28.02.2008,-0.0000341,-0.0000446,2797,544
29.02.2008,-0.00026816,-0.000145843,2798,544
03.03.2008,-0.000204166,-0.00011177,2801,545
04.03.2008,-0.00010783,-0.000159981,2802,545
05.03.2008,-0.000292168,-0.000495316,2803,546
06.03.2008,-0.000183361,-0.000129729,2804,546
07.03.2008,-0.0000127,-0.000130523,2805,546
11.03.2008,-0.000477267,-0.0000494,2809,547
12.03.2008,-0.000143334,0.000181465,2810,547
13.03.2008,-0.000137878,-0.00024847,2811,547
14.03.2008,-0.000312676,-0.0000304,2812,547
17.03.2008,-0.000187822,-0.000352747,2815,548
18.03.2008,-0.000596919,0.000098,2816,548
19.03.2008,-0.0000868,-0.000280237,2817,548
20.03.2008,-0.000146276,-0.000123083,2818,549
21.03.2008,-0.0000753,0.000211367,2819,549
24.03.2008,-0.0000936,-0.00011506,2822,549
25.03.2008,-0.000159416,-0.000121561,2823,550
26.03.2008,-0.000335127,0.0000438,2824,550
27.03.2008,-0.000196947,0.0000589,2825,550
28.03.2008,-0.000345088,-0.00032517,2826,550
31.03.2008,0.0000328,0.000356747,2829,550
01.04.2008,-0.0000211,0.000294012,2830,551
02.04.2008,-0.000161116,-0.000114165,2831,551
03.04.2008,-0.0000408,-0.000122803,2832,551
04.04.2008,-0.000200156,-0.000134867,2833,551
07.04.2008,-0.000307182,-0.000125151,2836,552
08.04.2008,-0.00016549,0.0000526,2837,552
09.04.2008,-0.000166014,-0.000212463,2838,552
10.04.2008,0.00000659,0.0000274,2839,553
11.04.2008,-0.00025205,0.0000956,2840,553
14.04.2008,-0.000081,-0.0000821,2843,553
15.04.2008,-0.00028963,-0.000163258,2844,554
16.04.2008,-0.0000287,0.0000943,2845,554
17.04.2008,-0.0000913,-0.0000883,2846,554
18.04.2008,-0.000207909,-0.0000493,2847,554
21.04.2008,-0.0000443,-0.0000588,2850,555
22.04.2008,-0.000156548,-0.000173939,2851,555
23.04.2008,-0.000345023,-0.000246956,2852,555
24.04.2008,-0.0000938,0.0000111,2853,555
25.04.2008,-0.000260598,0.0000137,2854,556
28.04.2008,-0.000160484,-0.000127753,2857,556
29.04.2008,-0.00000533,-0.0000534,2858,556
30.04.2008,-0.000106203,-0.000375671,2859,556
05.05.2008,0.0000426,-0.0000586,2864,558
06.05.2008,-0.00010829,-0.00009,2865,558
07.05.2008,-0.000159177,-0.000348242,2866,558
08.05.2008,0.000222588,-0.0000591,2867,558
12.05.2008,-0.0000664,0.000171754,2871,559
13.05.2008,-0.00000705,0.000256617,2872,559
14.05.2008,-0.0000352,-0.000205817,2873,559
15.05.2008,-0.00000952,-0.000125896,2874,560
16.05.2008,-0.000174624,-0.000205015,2875,560
19.05.2008,0.0000637,-0.0000403,2878,560
20.05.2008,-6.78E-08,-0.000287832,2879,561
21.05.2008,-0.000336591,-0.00021764,2880,561
22.05.2008,-0.0000815,-0.0000912,2881,561
23.05.2008,-0.00031666,-0.000146123,2882,561
26.05.2008,-0.000205364,-0.000108994,2885,562
27.05.2008,-0.000259258,-0.0000746,2886,562
28.05.2008,-0.000134125,0.000397819,2887,562
29.05.2008,-0.000145706,-0.000160926,2888,562
30.05.2008,0.0000373,0.0000421,2889,562
02.06.2008,-0.0000536,-0.000096,2892,563
03.06.2008,-0.000291628,-0.000261863,2893,563
04.06.2008,-0.000121771,-0.000056,2894,563
05.06.2008,-0.000122812,-0.000135381,2895,564
06.06.2008,-0.00036245,-0.000205111,2896,564
07.06.2008,-0.0000183,-0.000021,2897,564
09.06.2008,-0.0000676,-0.0000481,2899,564
10.06.2008,-0.0000488,0.000128795,2900,565
11.06.2008,-0.0000586,-0.000193877,2901,565
16.06.2008,-0.000114162,0.0000775,2906,566
17.06.2008,-0.000028,-0.000201594,2907,566
18.06.2008,-0.00014086,-0.000175634,2908,566
19.06.2008,-0.000250887,-0.000208884,2909,566
20.06.2008,-0.000154349,-0.000134069,2910,567
23.06.2008,-0.000142605,0.00000249,2913,567
24.06.2008,-0.000137642,0.0000112,2914,567
25.06.2008,-0.000281036,0.0000966,2915,568
26.06.2008,-0.0000897,-0.00000709,2916,568
27.06.2008,-0.000228948,-0.000192211,2917,568
30.06.2008,-0.000260926,0.0000338,2920,568
01.07.2008,-0.000188273,0.000103108,2921,569
02.07.2008,-0.000241187,-0.00025824,2922,569
03.07.2008,-0.00020872,0.00016955,2923,569
04.07.2008,-0.000353025,-0.000243882,2924,569
07.07.2008,0.0000148,0.0000273,2927,570
08.07.2008,-0.000120462,-0.000160886,2928,570
09.07.2008,-0.000255672,-0.000115889,2929,570
10.07.2008,-0.000026,-0.000335824,2930,571
11.07.2008,-0.000219874,-0.000123891,2931,571
14.07.2008,-0.000262156,-0.000312339,2934,571
15.07.2008,0.000122177,-0.0000759,2935,572
16.07.2008,-0.00030453,-0.000367384,2936,572
17.07.2008,-0.0000401,-0.000132903,2937,572
18.07.2008,-0.000110248,-0.0000392,2938,572
21.07.2008,-0.000361582,0.000191003,2941,573
22.07.2008,0.000068,-0.00013379,2942,573
23.07.2008,0.000000165,-0.000226547,2943,573
24.07.2008,-0.000132849,-0.000183087,2944,573
25.07.2008,-0.000285386,-0.0000419,2945,574
28.07.2008,-0.00048499,-0.0000383,2948,574
29.07.2008,-0.000183618,0.00000609,2949,574
30.07.2008,-0.000261097,-0.000322514,2950,574
31.07.2008,-0.000112496,-0.0000217,2951,574
01.08.2008,-0.000146883,-0.000304749,2952,575
04.08.2008,-0.000322643,-0.000281898,2955,575
05.08.2008,-0.000435246,-0.000287665,2956,576
06.08.2008,-0.000423009,-0.000167034,2957,576
07.08.2008,-0.0002617,-0.000499037,2958,576
08.08.2008,-0.000155406,-0.0000568,2959,576
11.08.2008,-0.000501482,-0.000403638,2962,577
12.08.2008,-0.000591007,-0.000369624,2963,577
13.08.2008,-0.0000901,-0.000278444,2964,577
14.08.2008,-0.00007,-0.00016401,2965,577
15.08.2008,-0.000225508,0.000041,2966,578
18.08.2008,-0.000155882,-0.0000198,2969,578
19.08.2008,-0.000209054,0.000126196,2970,578
20.08.2008,-0.00053492,-0.000183374,2971,579
21.08.2008,-0.000114754,-0.000172997,2972,579
22.08.2008,-0.000207801,-0.000245157,2973,579
25.08.2008,-0.000181969,-0.000175794,2976,580
26.08.2008,-0.000256703,-0.00029229,2977,580
27.08.2008,-0.000432117,-0.000503143,2978,580
28.08.2008,-0.00013805,0.000101568,2979,580
29.08.2008,-0.000399634,-0.00023821,2980,580
01.09.2008,-0.000311404,-0.000130638,2983,581
02.09.2008,0.000135836,-0.0000924,2984,581
03.09.2008,-0.000457513,-0.00039416,2985,581
04.09.2008,-0.000363211,0.000176559,2986,581
05.09.2008,-0.000488609,-0.000285581,2987,582
08.09.2008,-0.000532908,-0.000335864,2990,582
09.09.2008,-0.000222425,-0.00011145,2991,582
10.09.2008,-0.000224509,0.000043,2992,583
11.09.2008,-0.000347828,-0.000493388,2993,583
12.09.2008,-0.000199286,0.0000259,2994,583
15.09.2008,-0.000238821,-0.000439776,2997,584
16.09.2008,-0.000481839,-0.000515249,2998,584
17.09.2008,-0.000418692,-0.000352012,2999,584
18.09.2008,-0.000316451,-0.000256524,3000,584
19.09.2008,-0.000390981,-0.000578451,3001,584
22.09.2008,-0.00015465,-0.000389733,3004,585
23.09.2008,0.0000313,-0.000101958,3005,585
24.09.2008,-0.000443735,-0.00047325,3006,585
25.09.2008,-0.000165847,-0.000373411,3007,586
26.09.2008,-0.000404963,-0.00035972,3008,586
29.09.2008,-0.000186442,-0.000489123,3011,586
30.09.2008,-0.000706813,-0.000339045,3012,586
01.10.2008,-0.000244133,-0.000458478,3013,587
02.10.2008,-0.000222576,-0.000493217,3014,587
03.10.2008,-0.000325111,-0.000173177,3015,587
06.10.2008,-0.000369496,-0.000414938,3018,588
07.10.2008,-0.000372935,-0.000665629,3019,588
08.10.2008,-0.000413779,-0.000359718,3020,588
09.10.2008,-0.000618374,-0.000597932,3021,588
10.10.2008,-0.00065418,-0.000741637,3022,589
13.10.2008,-0.000440653,-0.000461279,3025,589
14.10.2008,-0.000199014,-0.000476815,3026,589
15.10.2008,-0.0000507,-0.000698749,3027,590
16.10.2008,-0.000448315,-0.000464007,3028,590
17.10.2008,-0.000170445,-0.000444869,3029,590
20.10.2008,-0.000432497,-0.000995296,3032,591
21.10.2008,-0.000504525,-0.00043397,3033,591
22.10.2008,-0.0000934,-0.000950971,3034,591
23.10.2008,-0.000401763,-0.000650857,3035,591
24.10.2008,-0.000559277,-0.000341132,3036,591
27.10.2008,-0.000403681,-0.000635153,3039,592
28.10.2008,-0.000185151,-0.0000827,3040,592
29.10.2008,-0.000514234,-0.000463839,3041,592
30.10.2008,-0.000336482,-0.000627899,3042,592
31.10.2008,-0.000327854,-0.000569099,3043,592
01.11.2008,-0.0000235,-0.000387929,3044,593
05.11.2008,-0.000259403,-0.000901314,3048,594
06.11.2008,-0.0000554,-0.000376775,3049,594
07.11.2008,-0.000628156,-0.000709483,3050,594
10.11.2008,-0.000277033,-0.000168157,3053,595
11.11.2008,-0.00026163,-0.000620827,3054,595
12.11.2008,-0.000771085,-0.000503776,3055,595
13.11.2008,-0.000360637,-0.000526452,3056,595
14.11.2008,-0.000238604,-0.000238917,3057,595
17.11.2008,-0.0000913,-0.000101556,3060,596
18.11.2008,-0.000495604,-0.000721201,3061,596
19.11.2008,-0.000149526,-0.000461463,3062,596
20.11.2008,-0.000362756,-0.000580581,3063,597
21.11.2008,-0.000415888,-0.000437136,3064,597
24.11.2008,0.0000705,-0.000539333,3067,597
25.11.2008,0.0000349,-0.000448906,3068,598
26.11.2008,-0.000543631,-0.000350008,3069,598
27.11.2008,-0.000235287,-0.000467188,3070,598
28.11.2008,-0.000110915,-0.000355158,3071,598
01.12.2008,-0.000322766,-0.00064372,3074,599
02.12.2008,-0.000237627,-0.000524864,3075,599
03.12.2008,-0.000266572,-0.000745551,3076,599
04.12.2008,-0.000354565,-0.000205154,3077,599
05.12.2008,-0.000456787,-0.000382452,3078,600
08.12.2008,-0.000177445,-0.00034266,3081,600
09.12.2008,-0.0000885,-0.000311976,3082,600
10.12.2008,-0.000167175,-0.000223371,3083,601
11.12.2008,0.00000263,-0.000359321,3084,601
12.12.2008,-0.000345287,-0.000325508,3085,601
15.12.2008,-0.00023969,-0.000383256,3088,602
16.12.2008,-0.000386636,-0.00039089,3089,602
17.12.2008,-0.000341896,-0.000258057,3090,602
18.12.2008,-0.000252597,-0.000498896,3091,602
19.12.2008,-0.000434069,-0.000635081,3092,602
22.12.2008,-0.000404805,-0.000698146,3095,603
23.12.2008,-0.000306068,-0.000468179,3096,603
24.12.2008,-0.000134232,-0.000771847,3097,603
25.12.2008,-0.000142112,-0.000972567,3098,604
26.12.2008,-0.000310188,-0.000152643,3099,604
29.12.2008,-0.000223566,-0.000344195,3102,604
30.12.2008,-0.000458745,-0.000587339,3103,604
11.01.2009,-0.0000597,-0.000478937,3115,605
12.01.2009,-0.000326854,-0.0000653,3116,605
13.01.2009,-0.00019051,-0.000189281,3117,605
14.01.2009,-0.000186742,-0.000167564,3118,605
15.01.2009,-0.00031075,-0.000200023,3119,606
16.01.2009,-0.000392006,-0.00054278,3120,606
19.01.2009,-0.000471506,-0.000617511,3123,606
20.01.2009,-0.0000964,-0.000159414,3124,607
21.01.2009,-0.000449805,-0.000126513,3125,607
22.01.2009,-0.000312139,-0.000692696,3126,607
23.01.2009,-0.000668482,-0.000658529,3127,607
26.01.2009,-0.000687898,-0.000534955,3130,608
27.01.2009,-0.0000585,-0.000232261,3131,608
28.01.2009,-0.000423081,-0.00050668,3132,608
29.01.2009,-0.000144752,-0.000624281,3133,608
30.01.2009,-0.000141283,-0.00024503,3134,608
02.02.2009,-0.000274023,-0.000368732,3137,609
03.02.2009,-0.000352694,-0.000825854,3138,609
04.02.2009,-0.000424791,-0.000632553,3139,609
05.02.2009,-0.000190695,-0.00033426,3140,610
06.02.2009,-0.000245221,-0.000290468,3141,610
09.02.2009,-0.000175708,-0.000740961,3144,610
10.02.2009,-0.000101168,-0.000156921,3145,611
11.02.2009,-0.00027674,-0.000388143,3146,611
12.02.2009,-0.000131967,-0.000172612,3147,611
13.02.2009,-0.000296809,-0.000562348,3148,611
16.02.2009,-0.00026089,-0.000161,3151,612
17.02.2009,-0.000134324,-0.000528394,3152,612
18.02.2009,-0.000484941,-0.000356878,3153,612
19.02.2009,-0.000256177,-0.000501737,3154,612
20.02.2009,-0.000180869,-0.000612829,3155,613
24.02.2009,-0.000213933,-0.000292326,3159,613
25.02.2009,-0.000410548,-0.000338142,3160,614
26.02.2009,-0.000326576,-0.000536478,3161,614
27.02.2009,-0.000403042,-0.000592499,3162,614
02.03.2009,-0.000103473,-0.000248029,3165,615
03.03.2009,-0.00030389,-0.000396998,3166,615
04.03.2009,-0.000375185,-0.000400411,3167,615
05.03.2009,-0.000236486,-0.000374045,3168,616
06.03.2009,-0.000558901,-0.000712168,3169,616
10.03.2009,-0.000130472,-0.000309771,3173,617
11.03.2009,-0.0000632,-0.000435757,3174,617
12.03.2009,-0.00033031,-0.000599635,3175,617
13.03.2009,-0.000472312,-0.000826682,3176,617
16.03.2009,-0.000210981,-0.00019014,3179,618
17.03.2009,-0.00016836,-0.000518919,3180,618
18.03.2009,-0.000108166,-0.000479694,3181,618
19.03.2009,-0.000133991,-0.000669828,3182,618
20.03.2009,-0.000149921,-0.000487587,3183,619
23.03.2009,-0.000113343,-0.000261659,3186,619
24.03.2009,-0.000103333,-0.001227399,3187,619
25.03.2009,-0.000355729,-0.000480749,3188,620
26.03.2009,-0.000135544,-0.000637981,3189,620
27.03.2009,-0.000174655,-0.000898502,3190,620
30.03.2009,-0.000230608,-0.000394869,3193,620
31.03.2009,-0.000236321,-0.00026252,3194,620
01.04.2009,-0.000245789,-0.000976703,3195,621
02.04.2009,-0.000603157,-0.000616179,3196,621
03.04.2009,-0.000120927,-0.000147086,3197,621
06.04.2009,-0.000207696,-0.000872088,3200,622
07.04.2009,-0.000369772,-0.000840754,3201,622
08.04.2009,-0.000389796,-0.001593685,3202,622
09.04.2009,-0.000213861,-0.000612141,3203,622
10.04.2009,-0.000274566,-0.000532041,3204,623
13.04.2009,-0.000318208,-0.000530724,3207,623
14.04.2009,-0.00025306,-0.000182935,3208,623
15.04.2009,-0.000199866,-0.000253902,3209,624
16.04.2009,-0.0003581,-0.00055577,3210,624
17.04.2009,-0.000167314,-0.000505204,3211,624
20.04.2009,-0.0000417,-0.000264936,3214,625
21.04.2009,-0.000326233,-0.000695683,3215,625
22.04.2009,-0.000336797,-0.001188986,3216,625
23.04.2009,-0.000252936,-0.00062214,3217,625
24.04.2009,-0.000246443,-0.001079142,3218,625
27.04.2009,-0.000221562,-0.000371863,3221,626
28.04.2009,-0.000308464,-0.000104694,3222,626
29.04.2009,-0.000411226,-0.000442451,3223,626
30.04.2009,-0.0000716,-0.000676626,3224,626
04.05.2009,-0.0000445,-0.00026325,3228,627
05.05.2009,-0.0000662,-0.000240206,3229,628
06.05.2009,-0.00031972,-0.000317662,3230,628
07.05.2009,-0.000243691,-0.000584433,3231,628
08.05.2009,-0.000255381,-0.00067268,3232,628
12.05.2009,-0.0000743,0.000233601,3236,629
13.05.2009,-0.0000334,-0.000365633,3237,629
14.05.2009,-0.000387429,-0.000511654,3238,629
15.05.2009,-0.000171651,-0.000663273,3239,630
18.05.2009,-0.0000179,-0.000542199,3242,630
19.05.2009,-0.0000917,-0.000738824,3243,630
20.05.2009,-0.00022301,-0.000182265,3244,631
21.05.2009,-0.000312775,-0.000422333,3245,631
22.05.2009,-0.000344352,-0.000495099,3246,631
25.05.2009,-0.00000642,-0.000683445,3249,632
26.05.2009,-0.00014593,-0.00045696,3250,632
27.05.2009,-0.000130349,-0.000431038,3251,632
28.05.2009,-0.0000554,-0.001045908,3252,632
29.05.2009,-0.000428366,-0.000714207,3253,632
01.06.2009,-0.000123229,-0.000139573,3256,633
02.06.2009,-0.0000507,-0.000388347,3257,633
03.06.2009,-0.0000495,-0.000314876,3258,633
04.06.2009,-0.000478569,-0.000108531,3259,633
05.06.2009,0.0000302,0.000000321,3260,634
