Date,NER,ND,match
15.08.2007,-0.000158655,0.000104537,2600
16.08.2007,-0.000266355,-0.000337533,2601
17.08.2007,-0.000453106,-0.00028057,2602
20.08.2007,-0.000282906,-0.000333193,2605
21.08.2007,-0.000284277,0.0000212,2606
22.08.2007,-0.000166151,-0.0000257,2607
23.08.2007,-0.000442386,-0.000258706,2608
24.08.2007,-0.000150354,-0.0000778,2609
27.08.2007,-0.000274056,-0.000158421,2612
28.08.2007,-0.000143934,0.000195464,2613
29.08.2007,-0.000204318,-0.00075055,2614
30.08.2007,-0.00032942,-0.000270395,2615
31.08.2007,-0.000204274,-0.000208958,2616
03.09.2007,-0.000205373,-0.0000888,2619
04.09.2007,-0.000119745,-0.000120056,2620
05.09.2007,-0.0000507,-0.000241868,2621
06.09.2007,-0.000259709,-0.000146933,2622
07.09.2007,-0.000169566,0.000000504,2623
10.09.2007,-0.000471324,-0.000299847,2626
11.09.2007,-0.000313529,-0.000225397,2627
12.09.2007,-0.0000862,-0.000150582,2628
13.09.2007,-0.000362337,-0.000245663,2629
14.09.2007,-0.000202675,-0.000312775,2630
17.09.2007,-0.000274211,-0.00045087,2633
18.09.2007,-0.000345507,-0.000142079,2634
19.09.2007,-0.000233368,-0.000216251,2635
20.09.2007,0.0000588,-0.000268633,2636
24.09.2007,-0.0000215,-0.0000735,2640
25.09.2007,-0.000281702,-0.000216385,2641
26.09.2007,0.0000417,0.0000366,2642
27.09.2007,-0.0000143,-0.000226948,2643
28.09.2007,-0.000121276,-0.000196731,2644
01.10.2007,-0.0000329,-0.000190077,2647
02.10.2007,-0.000146802,-0.000105703,2648
03.10.2007,-0.0000511,-0.000594195,2649
04.10.2007,-0.000262326,-0.0004674,2650
05.10.2007,-0.000279689,-0.000360812,2651
08.10.2007,-0.000253306,-0.000138044,2654
09.10.2007,0.000114617,-0.000228111,2655
10.10.2007,-0.0000111,-0.000290788,2656
11.10.2007,0.000104751,0.000296235,2657
12.10.2007,0.0000112,-0.0000366,2658
15.10.2007,-0.0000431,0.000123525,2661
16.10.2007,-0.0000914,-0.000137125,2662
17.10.2007,-0.000188593,-0.0000251,2663
18.10.2007,0.00000193,-0.000179715,2664
19.10.2007,-0.000132447,-0.000199524,2665
22.10.2007,-0.000143749,0.0000323,2668
23.10.2007,-0.0000892,0.000125438,2669
24.10.2007,0.0000719,-0.000324667,2670
25.10.2007,-0.000196088,-0.0000286,2671
26.10.2007,-0.0000378,0.0000333,2672
29.10.2007,-0.000147369,0.0000946,2675
30.10.2007,-0.000107047,0.000021,2676
31.10.2007,-0.000088,-0.000354399,2677
01.11.2007,0.0000492,-0.000141569,2678
02.11.2007,-0.000327683,-0.000297001,2679
06.11.2007,0.0000461,-0.0000463,2683
07.11.2007,-0.000212778,-0.0000936,2684
08.11.2007,-0.000295937,-0.000227535,2685
09.11.2007,-0.000122573,0.000105934,2686
12.11.2007,-0.000234581,-0.0000507,2689
13.11.2007,-0.000201968,0.0000533,2690
14.11.2007,-0.000112987,-0.0000146,2691
15.11.2007,0.000142621,0.000163056,2692
16.11.2007,-0.000203894,-0.00000282,2693
19.11.2007,-0.000303299,-0.000370857,2696
20.11.2007,-0.000106466,-0.000252803,2697
21.11.2007,-0.000133529,-0.000235386,2698
22.11.2007,-0.000217678,-0.000258604,2699
23.11.2007,-0.000315658,-0.000309728,2700
26.11.2007,-0.000130084,0.0000425,2703
27.11.2007,-0.00000369,-0.000167289,2704
28.11.2007,-0.000336284,-0.000432654,2705
29.11.2007,-0.000140999,-0.0000488,2706
30.11.2007,-0.000214071,-0.000079,2707
03.12.2007,0.0000527,-0.000154437,2710
04.12.2007,-0.00021076,-0.00014005,2711
05.12.2007,0.0000467,-0.000435557,2712
06.12.2007,-0.000188034,-0.0000586,2713
07.12.2007,0.000182309,-0.0000723,2714
10.12.2007,0.0000653,-0.0000781,2717
11.12.2007,0.000027,0.000180296,2718
12.12.2007,-0.0000798,-0.000169331,2719
13.12.2007,-0.000106989,-0.00014549,2720
14.12.2007,-0.000381209,-0.000113552,2721
17.12.2007,-0.000132476,-0.0000154,2724
18.12.2007,0.0000321,-0.000185152,2725
19.12.2007,-0.000163722,-0.000130676,2726
20.12.2007,-0.000298759,-0.000226348,2727
21.12.2007,-0.00019808,-0.000149405,2728
24.12.2007,-0.000147703,-0.000135734,2731
25.12.2007,-0.000137829,0.0000645,2732
26.12.2007,-0.0000747,-0.000430008,2733
27.12.2007,-0.0000642,0.0000705,2734
28.12.2007,-0.000105395,-0.0000167,2735
29.12.2007,0.0000741,0.000290266,2736
09.01.2008,-0.000104834,-0.000141131,2747
10.01.2008,-0.0000278,0.0000916,2748
11.01.2008,0.0000206,0.0000447,2749
14.01.2008,-0.000241328,-0.000229301,2752
15.01.2008,0.0000547,-0.000113384,2753
16.01.2008,-0.0000133,-0.0000175,2754
17.01.2008,-0.000419126,-0.000284045,2755
18.01.2008,-0.000366836,-0.0000785,2756
21.01.2008,-0.000173148,-0.0000854,2759
22.01.2008,-0.000381188,-0.000251567,2760
23.01.2008,-0.000428693,-0.0000421,2761
24.01.2008,-0.000238433,-0.000359089,2762
25.01.2008,-0.000142696,-0.000108494,2763
28.01.2008,-0.000109948,-0.0000377,2766
29.01.2008,-0.000257629,-0.000317083,2767
30.01.2008,0.00001,-0.000177071,2768
31.01.2008,-0.000307694,-0.00000476,2769
01.02.2008,-0.00048976,-0.000110344,2770
04.02.2008,-0.000115398,-0.000209429,2773
05.02.2008,-0.0000124,-0.000116501,2774
06.02.2008,-0.000250495,-0.000203846,2775
07.02.2008,-0.000195935,0.0001059,2776
08.02.2008,-0.000561534,-0.000287754,2777
11.02.2008,-0.0000345,-0.000100241,2780
12.02.2008,-0.000226999,-0.0000547,2781
13.02.2008,0.00000757,-0.0000475,2782
14.02.2008,0.0000128,0.0000854,2783
15.02.2008,-0.000161432,-0.000151961,2784
18.02.2008,-0.000138802,-0.0004385,2787
19.02.2008,-0.000065,-0.0000575,2788
20.02.2008,-0.0000615,0.0000535,2789
21.02.2008,-0.000190518,-0.0000281,2790
22.02.2008,-0.000144794,0.0000392,2791
26.02.2008,-0.0000727,-0.0000702,2795
27.02.2008,-0.000146907,-0.00000666,2796
28.02.2008,-0.0000341,-0.0000446,2797
29.02.2008,-0.00026816,-0.000145843,2798
03.03.2008,-0.000204166,-0.00011177,2801
04.03.2008,-0.00010783,-0.000159981,2802
05.03.2008,-0.000292168,-0.000495316,2803
06.03.2008,-0.000183361,-0.000129729,2804
07.03.2008,-0.0000127,-0.000130523,2805
11.03.2008,-0.000477267,-0.0000494,2809
12.03.2008,-0.000143334,0.000181465,2810
13.03.2008,-0.000137878,-0.00024847,2811
14.03.2008,-0.000312676,-0.0000304,2812
17.03.2008,-0.000187822,-0.000352747,2815
18.03.2008,-0.000596919,0.000098,2816
19.03.2008,-0.0000868,-0.000280237,2817
20.03.2008,-0.000146276,-0.000123083,2818
21.03.2008,-0.0000753,0.000211367,2819
24.03.2008,-0.0000936,-0.00011506,2822
25.03.2008,-0.000159416,-0.000121561,2823
26.03.2008,-0.000335127,0.0000438,2824
27.03.2008,-0.000196947,0.0000589,2825
28.03.2008,-0.000345088,-0.00032517,2826
31.03.2008,0.0000328,0.000356747,2829
01.04.2008,-0.0000211,0.000294012,2830
02.04.2008,-0.000161116,-0.000114165,2831
03.04.2008,-0.0000408,-0.000122803,2832
04.04.2008,-0.000200156,-0.000134867,2833
07.04.2008,-0.000307182,-0.000125151,2836
08.04.2008,-0.00016549,0.0000526,2837
09.04.2008,-0.000166014,-0.000212463,2838
10.04.2008,0.00000659,0.0000274,2839
11.04.2008,-0.00025205,0.0000956,2840
14.04.2008,-0.000081,-0.0000821,2843
15.04.2008,-0.00028963,-0.000163258,2844
16.04.2008,-0.0000287,0.0000943,2845
17.04.2008,-0.0000913,-0.0000883,2846
18.04.2008,-0.000207909,-0.0000493,2847
21.04.2008,-0.0000443,-0.0000588,2850
22.04.2008,-0.000156548,-0.000173939,2851
23.04.2008,-0.000345023,-0.000246956,2852
24.04.2008,-0.0000938,0.0000111,2853
25.04.2008,-0.000260598,0.0000137,2854
28.04.2008,-0.000160484,-0.000127753,2857
29.04.2008,-0.00000533,-0.0000534,2858
30.04.2008,-0.000106203,-0.000375671,2859
05.05.2008,0.0000426,-0.0000586,2864
06.05.2008,-0.00010829,-0.00009,2865
07.05.2008,-0.000159177,-0.000348242,2866
08.05.2008,0.000222588,-0.0000591,2867
12.05.2008,-0.0000664,0.000171754,2871
13.05.2008,-0.00000705,0.000256617,2872
14.05.2008,-0.0000352,-0.000205817,2873
15.05.2008,-0.00000952,-0.000125896,2874
16.05.2008,-0.000174624,-0.000205015,2875
19.05.2008,0.0000637,-0.0000403,2878
20.05.2008,-6.78E-08,-0.000287832,2879
21.05.2008,-0.000336591,-0.00021764,2880
22.05.2008,-0.0000815,-0.0000912,2881
23.05.2008,-0.00031666,-0.000146123,2882
26.05.2008,-0.000205364,-0.000108994,2885
27.05.2008,-0.000259258,-0.0000746,2886
28.05.2008,-0.000134125,0.000397819,2887
29.05.2008,-0.000145706,-0.000160926,2888
30.05.2008,0.0000373,0.0000421,2889
02.06.2008,-0.0000536,-0.000096,2892
03.06.2008,-0.000291628,-0.000261863,2893
04.06.2008,-0.000121771,-0.000056,2894
05.06.2008,-0.000122812,-0.000135381,2895
06.06.2008,-0.00036245,-0.000205111,2896
07.06.2008,-0.0000183,-0.000021,2897
09.06.2008,-0.0000676,-0.0000481,2899
10.06.2008,-0.0000488,0.000128795,2900
11.06.2008,-0.0000586,-0.000193877,2901
16.06.2008,-0.000114162,0.0000775,2906
17.06.2008,-0.000028,-0.000201594,2907
18.06.2008,-0.00014086,-0.000175634,2908
19.06.2008,-0.000250887,-0.000208884,2909
20.06.2008,-0.000154349,-0.000134069,2910
23.06.2008,-0.000142605,0.00000249,2913
24.06.2008,-0.000137642,0.0000112,2914
25.06.2008,-0.000281036,0.0000966,2915
26.06.2008,-0.0000897,-0.00000709,2916
27.06.2008,-0.000228948,-0.000192211,2917
30.06.2008,-0.000260926,0.0000338,2920
01.07.2008,-0.000188273,0.000103108,2921
02.07.2008,-0.000241187,-0.00025824,2922
03.07.2008,-0.00020872,0.00016955,2923
04.07.2008,-0.000353025,-0.000243882,2924
07.07.2008,0.0000148,0.0000273,2927
08.07.2008,-0.000120462,-0.000160886,2928
09.07.2008,-0.000255672,-0.000115889,2929
10.07.2008,-0.000026,-0.000335824,2930
11.07.2008,-0.000219874,-0.000123891,2931
14.07.2008,-0.000262156,-0.000312339,2934
15.07.2008,0.000122177,-0.0000759,2935
16.07.2008,-0.00030453,-0.000367384,2936
17.07.2008,-0.0000401,-0.000132903,2937
18.07.2008,-0.000110248,-0.0000392,2938
21.07.2008,-0.000361582,0.000191003,2941
22.07.2008,0.000068,-0.00013379,2942
23.07.2008,0.000000165,-0.000226547,2943
24.07.2008,-0.000132849,-0.000183087,2944
25.07.2008,-0.000285386,-0.0000419,2945
28.07.2008,-0.00048499,-0.0000383,2948
29.07.2008,-0.000183618,0.00000609,2949
30.07.2008,-0.000261097,-0.000322514,2950
31.07.2008,-0.000112496,-0.0000217,2951
01.08.2008,-0.000146883,-0.000304749,2952
04.08.2008,-0.000322643,-0.000281898,2955
05.08.2008,-0.000435246,-0.000287665,2956
06.08.2008,-0.000423009,-0.000167034,2957
07.08.2008,-0.0002617,-0.000499037,2958
08.08.2008,-0.000155406,-0.0000568,2959
11.08.2008,-0.000501482,-0.000403638,2962
12.08.2008,-0.000591007,-0.000369624,2963
13.08.2008,-0.0000901,-0.000278444,2964
14.08.2008,-0.00007,-0.00016401,2965
15.08.2008,-0.000225508,0.000041,2966
18.08.2008,-0.000155882,-0.0000198,2969
19.08.2008,-0.000209054,0.000126196,2970
20.08.2008,-0.00053492,-0.000183374,2971
21.08.2008,-0.000114754,-0.000172997,2972
22.08.2008,-0.000207801,-0.000245157,2973
25.08.2008,-0.000181969,-0.000175794,2976
26.08.2008,-0.000256703,-0.00029229,2977
27.08.2008,-0.000432117,-0.000503143,2978
28.08.2008,-0.00013805,0.000101568,2979
29.08.2008,-0.000399634,-0.00023821,2980
01.09.2008,-0.000311404,-0.000130638,2983
02.09.2008,0.000135836,-0.0000924,2984
03.09.2008,-0.000457513,-0.00039416,2985
04.09.2008,-0.000363211,0.000176559,2986
05.09.2008,-0.000488609,-0.000285581,2987
08.09.2008,-0.000532908,-0.000335864,2990
09.09.2008,-0.000222425,-0.00011145,2991
10.09.2008,-0.000224509,0.000043,2992
11.09.2008,-0.000347828,-0.000493388,2993
12.09.2008,-0.000199286,0.0000259,2994
15.09.2008,-0.000238821,-0.000439776,2997
16.09.2008,-0.000481839,-0.000515249,2998
17.09.2008,-0.000418692,-0.000352012,2999
18.09.2008,-0.000316451,-0.000256524,3000
19.09.2008,-0.000390981,-0.000578451,3001
22.09.2008,-0.00015465,-0.000389733,3004
23.09.2008,0.0000313,-0.000101958,3005
24.09.2008,-0.000443735,-0.00047325,3006
25.09.2008,-0.000165847,-0.000373411,3007
26.09.2008,-0.000404963,-0.00035972,3008
29.09.2008,-0.000186442,-0.000489123,3011
30.09.2008,-0.000706813,-0.000339045,3012
01.10.2008,-0.000244133,-0.000458478,3013
02.10.2008,-0.000222576,-0.000493217,3014
03.10.2008,-0.000325111,-0.000173177,3015
06.10.2008,-0.000369496,-0.000414938,3018
07.10.2008,-0.000372935,-0.000665629,3019
08.10.2008,-0.000413779,-0.000359718,3020
09.10.2008,-0.000618374,-0.000597932,3021
10.10.2008,-0.00065418,-0.000741637,3022
13.10.2008,-0.000440653,-0.000461279,3025
14.10.2008,-0.000199014,-0.000476815,3026
15.10.2008,-0.0000507,-0.000698749,3027
16.10.2008,-0.000448315,-0.000464007,3028
17.10.2008,-0.000170445,-0.000444869,3029
20.10.2008,-0.000432497,-0.000995296,3032
21.10.2008,-0.000504525,-0.00043397,3033
22.10.2008,-0.0000934,-0.000950971,3034
23.10.2008,-0.000401763,-0.000650857,3035
24.10.2008,-0.000559277,-0.000341132,3036
27.10.2008,-0.000403681,-0.000635153,3039
28.10.2008,-0.000185151,-0.0000827,3040
29.10.2008,-0.000514234,-0.000463839,3041
30.10.2008,-0.000336482,-0.000627899,3042
31.10.2008,-0.000327854,-0.000569099,3043
01.11.2008,-0.0000235,-0.000387929,3044
05.11.2008,-0.000259403,-0.000901314,3048
06.11.2008,-0.0000554,-0.000376775,3049
07.11.2008,-0.000628156,-0.000709483,3050
10.11.2008,-0.000277033,-0.000168157,3053
11.11.2008,-0.00026163,-0.000620827,3054
12.11.2008,-0.000771085,-0.000503776,3055
13.11.2008,-0.000360637,-0.000526452,3056
14.11.2008,-0.000238604,-0.000238917,3057
17.11.2008,-0.0000913,-0.000101556,3060
18.11.2008,-0.000495604,-0.000721201,3061
19.11.2008,-0.000149526,-0.000461463,3062
20.11.2008,-0.000362756,-0.000580581,3063
21.11.2008,-0.000415888,-0.000437136,3064
24.11.2008,0.0000705,-0.000539333,3067
25.11.2008,0.0000349,-0.000448906,3068
26.11.2008,-0.000543631,-0.000350008,3069
27.11.2008,-0.000235287,-0.000467188,3070
28.11.2008,-0.000110915,-0.000355158,3071
01.12.2008,-0.000322766,-0.00064372,3074
02.12.2008,-0.000237627,-0.000524864,3075
03.12.2008,-0.000266572,-0.000745551,3076
04.12.2008,-0.000354565,-0.000205154,3077
05.12.2008,-0.000456787,-0.000382452,3078
08.12.2008,-0.000177445,-0.00034266,3081
09.12.2008,-0.0000885,-0.000311976,3082
10.12.2008,-0.000167175,-0.000223371,3083
11.12.2008,0.00000263,-0.000359321,3084
12.12.2008,-0.000345287,-0.000325508,3085
15.12.2008,-0.00023969,-0.000383256,3088
16.12.2008,-0.000386636,-0.00039089,3089
17.12.2008,-0.000341896,-0.000258057,3090
18.12.2008,-0.000252597,-0.000498896,3091
19.12.2008,-0.000434069,-0.000635081,3092
22.12.2008,-0.000404805,-0.000698146,3095
23.12.2008,-0.000306068,-0.000468179,3096
24.12.2008,-0.000134232,-0.000771847,3097
25.12.2008,-0.000142112,-0.000972567,3098
26.12.2008,-0.000310188,-0.000152643,3099
29.12.2008,-0.000223566,-0.000344195,3102
30.12.2008,-0.000458745,-0.000587339,3103
11.01.2009,-0.0000597,-0.000478937,3115
12.01.2009,-0.000326854,-0.0000653,3116
13.01.2009,-0.00019051,-0.000189281,3117
14.01.2009,-0.000186742,-0.000167564,3118
15.01.2009,-0.00031075,-0.000200023,3119
16.01.2009,-0.000392006,-0.00054278,3120
19.01.2009,-0.000471506,-0.000617511,3123
20.01.2009,-0.0000964,-0.000159414,3124
21.01.2009,-0.000449805,-0.000126513,3125
22.01.2009,-0.000312139,-0.000692696,3126
23.01.2009,-0.000668482,-0.000658529,3127
26.01.2009,-0.000687898,-0.000534955,3130
27.01.2009,-0.0000585,-0.000232261,3131
28.01.2009,-0.000423081,-0.00050668,3132
29.01.2009,-0.000144752,-0.000624281,3133
30.01.2009,-0.000141283,-0.00024503,3134
02.02.2009,-0.000274023,-0.000368732,3137
03.02.2009,-0.000352694,-0.000825854,3138
04.02.2009,-0.000424791,-0.000632553,3139
05.02.2009,-0.000190695,-0.00033426,3140
06.02.2009,-0.000245221,-0.000290468,3141
09.02.2009,-0.000175708,-0.000740961,3144
10.02.2009,-0.000101168,-0.000156921,3145
11.02.2009,-0.00027674,-0.000388143,3146
12.02.2009,-0.000131967,-0.000172612,3147
13.02.2009,-0.000296809,-0.000562348,3148
16.02.2009,-0.00026089,-0.000161,3151
17.02.2009,-0.000134324,-0.000528394,3152
18.02.2009,-0.000484941,-0.000356878,3153
19.02.2009,-0.000256177,-0.000501737,3154
20.02.2009,-0.000180869,-0.000612829,3155
24.02.2009,-0.000213933,-0.000292326,3159
25.02.2009,-0.000410548,-0.000338142,3160
26.02.2009,-0.000326576,-0.000536478,3161
27.02.2009,-0.000403042,-0.000592499,3162
02.03.2009,-0.000103473,-0.000248029,3165
03.03.2009,-0.00030389,-0.000396998,3166
04.03.2009,-0.000375185,-0.000400411,3167
05.03.2009,-0.000236486,-0.000374045,3168
06.03.2009,-0.000558901,-0.000712168,3169
10.03.2009,-0.000130472,-0.000309771,3173
11.03.2009,-0.0000632,-0.000435757,3174
12.03.2009,-0.00033031,-0.000599635,3175
13.03.2009,-0.000472312,-0.000826682,3176
16.03.2009,-0.000210981,-0.00019014,3179
17.03.2009,-0.00016836,-0.000518919,3180
18.03.2009,-0.000108166,-0.000479694,3181
19.03.2009,-0.000133991,-0.000669828,3182
20.03.2009,-0.000149921,-0.000487587,3183
23.03.2009,-0.000113343,-0.000261659,3186
24.03.2009,-0.000103333,-0.001227399,3187
25.03.2009,-0.000355729,-0.000480749,3188
26.03.2009,-0.000135544,-0.000637981,3189
27.03.2009,-0.000174655,-0.000898502,3190
30.03.2009,-0.000230608,-0.000394869,3193
31.03.2009,-0.000236321,-0.00026252,3194
01.04.2009,-0.000245789,-0.000976703,3195
02.04.2009,-0.000603157,-0.000616179,3196
03.04.2009,-0.000120927,-0.000147086,3197
06.04.2009,-0.000207696,-0.000872088,3200
07.04.2009,-0.000369772,-0.000840754,3201
08.04.2009,-0.000389796,-0.001593685,3202
09.04.2009,-0.000213861,-0.000612141,3203
10.04.2009,-0.000274566,-0.000532041,3204
13.04.2009,-0.000318208,-0.000530724,3207
14.04.2009,-0.00025306,-0.000182935,3208
15.04.2009,-0.000199866,-0.000253902,3209
16.04.2009,-0.0003581,-0.00055577,3210
17.04.2009,-0.000167314,-0.000505204,3211
20.04.2009,-0.0000417,-0.000264936,3214
21.04.2009,-0.000326233,-0.000695683,3215
22.04.2009,-0.000336797,-0.001188986,3216
23.04.2009,-0.000252936,-0.00062214,3217
24.04.2009,-0.000246443,-0.001079142,3218
27.04.2009,-0.000221562,-0.000371863,3221
28.04.2009,-0.000308464,-0.000104694,3222
29.04.2009,-0.000411226,-0.000442451,3223
30.04.2009,-0.0000716,-0.000676626,3224
04.05.2009,-0.0000445,-0.00026325,3228
05.05.2009,-0.0000662,-0.000240206,3229
06.05.2009,-0.00031972,-0.000317662,3230
07.05.2009,-0.000243691,-0.000584433,3231
08.05.2009,-0.000255381,-0.00067268,3232
12.05.2009,-0.0000743,0.000233601,3236
13.05.2009,-0.0000334,-0.000365633,3237
14.05.2009,-0.000387429,-0.000511654,3238
15.05.2009,-0.000171651,-0.000663273,3239
18.05.2009,-0.0000179,-0.000542199,3242
19.05.2009,-0.0000917,-0.000738824,3243
20.05.2009,-0.00022301,-0.000182265,3244
21.05.2009,-0.000312775,-0.000422333,3245
22.05.2009,-0.000344352,-0.000495099,3246
25.05.2009,-0.00000642,-0.000683445,3249
26.05.2009,-0.00014593,-0.00045696,3250
27.05.2009,-0.000130349,-0.000431038,3251
28.05.2009,-0.0000554,-0.001045908,3252
29.05.2009,-0.000428366,-0.000714207,3253
01.06.2009,-0.000123229,-0.000139573,3256
02.06.2009,-0.0000507,-0.000388347,3257
03.06.2009,-0.0000495,-0.000314876,3258
04.06.2009,-0.000478569,-0.000108531,3259
05.06.2009,0.0000302,0.000000321,3260
08.06.2009,-0.0000745,-0.00039906,3263
09.06.2009,-0.000300509,-0.000836021,3264
10.06.2009,-0.00000733,-0.000677935,3265
11.06.2009,-0.0000508,-0.000467409,3266
15.06.2009,0.0000962,-0.000474273,3270
16.06.2009,-0.000120605,-0.000542702,3271
17.06.2009,-0.0000876,-0.000503082,3272
18.06.2009,-0.000187215,-0.00085787,3273
19.06.2009,-0.000115602,-0.000361397,3274
22.06.2009,-0.000131642,-0.000196175,3277
23.06.2009,-0.000326762,-0.000614497,3278
24.06.2009,-0.000520465,-0.000851417,3279
25.06.2009,-0.0001241,-0.000274764,3280
26.06.2009,-0.0000498,-0.000457707,3281
29.06.2009,-0.000264672,-0.000467892,3284
30.06.2009,0.000000234,-0.000329011,3285
01.07.2009,-0.0000447,-0.00046666,3286
02.07.2009,-0.0000477,-0.00037973,3287
03.07.2009,-0.000370472,-0.000290291,3288
06.07.2009,-0.000249233,-0.000300768,3291
07.07.2009,-0.000271394,-0.000684639,3292
08.07.2009,-0.0000933,-0.000200644,3293
09.07.2009,-0.00017738,-0.000350679,3294
10.07.2009,-0.000233537,-0.000614979,3295
13.07.2009,-0.000152875,-0.000394422,3298
14.07.2009,-0.000144347,-0.000286917,3299
15.07.2009,0.0000455,-0.000266821,3300
16.07.2009,-0.000180103,-0.0005507,3301
17.07.2009,-0.0000884,-0.000342129,3302
20.07.2009,-0.00000384,-0.000823081,3305
21.07.2009,-0.000188037,-0.000361337,3306
22.07.2009,-0.0000367,-0.000452542,3307
23.07.2009,-0.000094,-0.000428357,3308
24.07.2009,-0.000139161,-0.000206622,3309
27.07.2009,-0.0000506,-0.000743578,3312
28.07.2009,-0.00021076,-0.000882166,3313
29.07.2009,-0.0000908,-0.0000742,3314
30.07.2009,-0.000341823,-0.000556089,3315
31.07.2009,-0.000179766,-0.000800476,3316
03.08.2009,-0.0000838,-0.000841128,3319
04.08.2009,-0.000129168,-0.000312621,3320
05.08.2009,-0.0000157,-0.000696465,3321
06.08.2009,-0.000216148,-0.000959364,3322
07.08.2009,-0.0000386,-0.000433184,3323
10.08.2009,-0.0000778,-0.000651267,3326
11.08.2009,-0.0000423,-0.00000192,3327
12.08.2009,-0.000342712,-0.000563097,3328
13.08.2009,-0.000216921,-0.00043287,3329
14.08.2009,-0.0000633,-0.000335592,3330
17.08.2009,0.00000272,-0.0006922,3333
18.08.2009,-0.000185181,-0.000071,3334
19.08.2009,-0.0000676,-0.000288836,3335
20.08.2009,-0.000111557,-0.000515429,3336
21.08.2009,-0.000111267,-0.000841117,3337
24.08.2009,-0.000148411,-0.0000528,3340
25.08.2009,-0.000191588,-0.000511987,3341
26.08.2009,-0.0000756,-0.000512147,3342
27.08.2009,-0.000144745,-0.00028089,3343
28.08.2009,-0.000160555,-0.00031069,3344
31.08.2009,-0.000128879,-0.000747624,3347
01.09.2009,-0.000177914,-0.000302949,3348
02.09.2009,0.000136527,-0.000814695,3349
03.09.2009,-0.0000908,-0.000502316,3350
04.09.2009,-0.000206857,-0.000451288,3351
07.09.2009,-0.00037486,-0.000460064,3354
08.09.2009,-0.000144632,-0.000197624,3355
09.09.2009,-0.000207908,-0.0000536,3356
10.09.2009,-0.000430356,-0.000549889,3357
11.09.2009,-0.00020094,-0.000485477,3358
14.09.2009,-0.000163565,-0.00048908,3361
15.09.2009,-0.000225847,-0.000323353,3362
16.09.2009,-0.000206519,-0.0000958,3363
17.09.2009,-0.000217181,-0.000200049,3364
18.09.2009,0.000036,0.0000475,3365
21.09.2009,0.000033,-0.000907042,3368
22.09.2009,-0.000061,0.0000442,3369
23.09.2009,-0.000000236,-0.000543331,3370
24.09.2009,-0.000146888,-0.00057848,3371
25.09.2009,-0.00038847,-0.000965659,3372
28.09.2009,-0.0000309,-0.000211276,3375
29.09.2009,0.0000331,-0.000403259,3376
30.09.2009,-0.000120205,-0.000233689,3377
01.10.2009,-0.000248903,-0.000744926,3378
02.10.2009,0.0000186,-0.000219454,3379
05.10.2009,-0.00025022,-0.000167927,3382
06.10.2009,-0.000193394,-0.000355906,3383
07.10.2009,-0.0000281,-0.000185396,3384
08.10.2009,-0.00039194,-0.000428255,3385
09.10.2009,-0.000259556,-0.000377427,3386
12.10.2009,0.00000407,0.0000607,3389
13.10.2009,-0.00011181,-0.000382914,3390
14.10.2009,-0.0000654,-0.000158054,3391
15.10.2009,0.000000472,-0.000204714,3392
16.10.2009,-0.0000712,-0.000495017,3393
19.10.2009,-0.000163298,-0.000126493,3396
20.10.2009,-0.000130657,-0.000544784,3397
21.10.2009,0.0000474,-0.000192598,3398
22.10.2009,-0.000160404,-0.000576402,3399
23.10.2009,-0.000326657,-0.000721237,3400
26.10.2009,-0.0000262,-0.000564153,3403
27.10.2009,-0.0000353,-0.000351856,3404
28.10.2009,0.000117069,-0.000183557,3405
29.10.2009,-0.00037148,0.000227247,3406
30.10.2009,-0.000373448,-0.000496926,3407
02.11.2009,-0.000118369,0.00004,3410
03.11.2009,-0.000138034,-0.000416891,3411
05.11.2009,-0.00024276,-0.000170674,3413
06.11.2009,-0.00012967,-0.000204117,3414
09.11.2009,-0.000206685,-0.000421642,3417
10.11.2009,-0.0000454,-0.000466845,3418
11.11.2009,-0.000150819,-0.000533929,3419
12.11.2009,-0.0002505,-0.00020767,3420
13.11.2009,-0.00014384,-0.000122831,3421
16.11.2009,-0.0000981,-0.000528665,3424
17.11.2009,-0.0000322,-0.000438545,3425
18.11.2009,-0.000198444,-0.000477477,3426
19.11.2009,0.0000197,-0.000344374,3427
20.11.2009,-0.000211773,-0.000502144,3428
23.11.2009,-0.0000632,-0.000121773,3431
24.11.2009,-0.00000121,-0.000199282,3432
25.11.2009,-0.0000916,-0.000530143,3433
26.11.2009,0.0000681,-0.000404342,3434
27.11.2009,-0.000672139,-0.000450268,3435
30.11.2009,-0.000177614,-0.000116663,3438
01.12.2009,-0.000130126,-0.000371251,3439
02.12.2009,0.000044,-0.000552942,3440
03.12.2009,-0.0000521,-0.000288597,3441
04.12.2009,-0.000263503,-0.000752669,3442
07.12.2009,0.000028,-0.000222398,3445
08.12.2009,-0.000101817,-0.000390681,3446
09.12.2009,-0.000291667,-0.000527867,3447
10.12.2009,-0.000277496,-0.000729583,3448
11.12.2009,-0.000208409,-0.000340562,3449
14.12.2009,-0.000137756,-0.0000669,3452
15.12.2009,-0.000015,0.000047,3453
16.12.2009,-0.000152143,-0.000277897,3454
17.12.2009,-0.000000757,-0.000232847,3455
18.12.2009,-0.000476365,-0.000363044,3456
21.12.2009,0.0000477,-0.000723988,3459
22.12.2009,-0.000109199,-0.000490258,3460
23.12.2009,-0.000105133,-0.000335504,3461
24.12.2009,-0.0000379,-0.000404018,3462
